Dataset	Variable stem	Variable	Variable label	Current topic	Topic label	New topic
us5_e_youth	 ypsdqp	e_ypsdqp	i am nervous in new situations. i easily lose confidence	10402	Personality | Temperament	10402
us5_e_youth	 ypsdqo	e_ypsdqo	i am easily distracted, i find it difficult to concentrate	10402	Personality | Temperament	10402
us5_e_youth	 ypsdqn	e_ypsdqn	other people my age generally like me	10402	Personality | Temperament	10402
us5_e_youth	 ypsdqm	e_ypsdqm	i am often unhappy, down-hearted or tearful	10402	Personality | Temperament	10402
us5_e_youth	 ypsdql	e_ypsdql	i fight a lot. i can make other people do what i want	10402	Personality | Temperament	10402
us5_e_youth	 ypsdqk	e_ypsdqk	i have one good friend or more	10402	Personality | Temperament	10402
us5_e_youth	 ypsdqj	e_ypsdqj	i am constantly fidgeting or squirming	10402	Personality | Temperament	10402
us5_e_youth	 ypsdqi	e_ypsdqi	i am helpful if someone is hurt, upset or feeling ill	10402	Personality | Temperament	10402
us5_e_youth	 ypsdqha_dv	e_ypsdqha_dv	SDQ Subscale: Hyperactivity/Inattention	10402	Personality | Temperament	10402
us5_e_youth	 ypsdqh	e_ypsdqh	i worry a lot	10402	Personality | Temperament	10402
us5_e_youth	 ypsdqg	e_ypsdqg	i usually do as i am told	10402	Personality | Temperament	10402
us5_e_youth	 ypsdqf	e_ypsdqf	i am usually on my own. i generally play alone or keep to myself	10402	Personality | Temperament	10402
us5_e_youth	 ypsdqe	e_ypsdqe	i get very angry and often lose my temper	10402	Personality | Temperament	10402
us5_e_youth	 ypsdqd	e_ypsdqd	i usually share with others (food, games, pens, etc.)	10402	Personality | Temperament	10402
us5_e_youth	 ypsdqc	e_ypsdqc	i get a lot of headaches, stomach-aches or sickness	10402	Personality | Temperament	10402
us5_e_youth	 ypsdqb	e_ypsdqb	i am restless, i cannot stay still for long	10402	Personality | Temperament	10402
us5_e_youth	 ypsdqa	e_ypsdqa	i try to be nice to other people, i care about their feelings	10402	Personality | Temperament	10402
us3_c_youth	 ypsdqy	c_ypsdqy	i finish the work i m doing.	10402	Personality | Temperament	10402
us3_c_youth	 ypsdqx	c_ypsdqx	i have many fears, i am easily scared	10402	Personality | Temperament	10402
us3_c_youth	 ypsdqw	c_ypsdqw	i get on better with adults than with people my own age	10402	Personality | Temperament	10402
us3_c_youth	 ypsdqv	c_ypsdqv	i take things that are not mine from home, school or elsewhere	10402	Personality | Temperament	10402
us3_c_youth	 ypsdqu	c_ypsdqu	i think before i do things	10402	Personality | Temperament	10402
us3_c_youth	 ypsdqtd_dv	c_ypsdqtd_dv	SDQ Total Difficulties Score	10402	Personality | Temperament	10402
us3_c_youth	 ypsdqs	c_ypsdqs	other children or young people pick on me or bully me	10402	Personality | Temperament	10402
us3_c_youth	 ypsdqr	c_ypsdqr	i am often accused of lying or cheating	10402	Personality | Temperament	10402
us3_c_youth	 ypsdqq	c_ypsdqq	i am kind to younger children	10402	Personality | Temperament	10402
us3_c_youth	 ypsdqp	c_ypsdqp	i am nervous in new situations. i easily lose confidence	10402	Personality | Temperament	10402
us3_c_youth	 ypsdqo	c_ypsdqo	i am easily distracted, i find it difficult to concentrate	10402	Personality | Temperament	10402
us3_c_youth	 ypsdqn	c_ypsdqn	other people my age generally like me	10402	Personality | Temperament	10402
us3_c_youth	 ypsdqm	c_ypsdqm	i am often unhappy, down-hearted or tearful	10402	Personality | Temperament	10402
us3_c_youth	 ypsdql	c_ypsdql	i fight a lot. i can make other people do what i want	10402	Personality | Temperament	10402
us3_c_youth	 ypsdqk	c_ypsdqk	i have one good friend or more	10402	Personality | Temperament	10402
us3_c_youth	 ypsdqj	c_ypsdqj	i am constantly fidgeting or squirming	10402	Personality | Temperament	10402
us3_c_youth	 ypsdqi	c_ypsdqi	i am helpful if someone is hurt, upset or feeling ill	10402	Personality | Temperament	10402
us3_c_youth	 ypsdqha_dv	c_ypsdqha_dv	SDQ Subscale: Hyperactivity/Inattention	10402	Personality | Temperament	10402
us3_c_youth	 ypsdqh	c_ypsdqh	i worry a lot	10402	Personality | Temperament	10402
us3_c_youth	 ypsdqg	c_ypsdqg	i usually do as i am told	10402	Personality | Temperament	10402
us3_c_youth	 ypsdqf	c_ypsdqf	i am usually on my own. i generally play alone or keep to myself	10402	Personality | Temperament	10402
us3_c_youth	 ypsdqe	c_ypsdqe	i get very angry and often lose my temper	10402	Personality | Temperament	10402
us3_c_youth	 ypsdqd	c_ypsdqd	i usually share with others (food, games, pens, etc.)	10402	Personality | Temperament	10402
us3_c_youth	 ypsdqc	c_ypsdqc	i get a lot of headaches, stomach-aches or sickness	10402	Personality | Temperament	10402
us3_c_youth	 ypsdqb	c_ypsdqb	i am restless, i cannot stay still for long	10402	Personality | Temperament	10402
us3_c_youth	 ypsdqa	c_ypsdqa	i try to be nice to other people, i care about their feelings	10402	Personality | Temperament	10402
us2_b_indresp	 scwhorurac	b_scwhorurac	important who you are: ethnic background	10402	Personality | Temperament	10402
us1_a_youth	 ypsdqy	a_ypsdqy	finishes work	10402	Personality | Temperament	10402
us1_a_youth	 ypsdqw	a_ypsdqw	gets on better with adults	10402	Personality | Temperament	10402
us1_a_youth	 ypsdqv	a_ypsdqv	takes things that are not theirs	10402	Personality | Temperament	10402
us1_a_youth	 ypsdqu	a_ypsdqu	thinks before doing things	10402	Personality | Temperament	10402
us1_a_youth	 ypsdqtd_dv	a_ypsdqtd_dv	SDQ Total Difficulties Score	10402	Personality | Temperament	10402
us1_a_youth	 ypsdqs	a_ypsdqs	other children or young people pick on or bully	10402	Personality | Temperament	10402
us1_a_youth	 ypsdqr	a_ypsdqr	often accused of lying or cheating	10402	Personality | Temperament	10402
us1_a_youth	 ypsdqq	a_ypsdqq	is kind to young children	10402	Personality | Temperament	10402
us1_a_youth	 ypsdqp	a_ypsdqp	is nervous in new situations. easily loses confidence	10402	Personality | Temperament	10402
us1_a_youth	 ypsdqn	a_ypsdqn	generally liked by others own age	10402	Personality | Temperament	10402
us1_a_youth	 ypsdql	a_ypsdql	fights a lot. can make people do what wants	10402	Personality | Temperament	10402
us1_a_youth	 ypsdqi	a_ypsdqi	helpful if someone is hurt, upset or feeling ill	10402	Personality | Temperament	10402
us1_a_youth	 ypsdqha_dv	a_ypsdqha_dv	SDQ Subscale: Hyperactivity/Inattention	10402	Personality | Temperament	10402
us1_a_youth	 ypsdqg	a_ypsdqg	usually does as told	10402	Personality | Temperament	10402
us1_a_youth	 ypsdqf	a_ypsdqf	usually on own. generally plays alone or keeps to themselves	10402	Personality | Temperament	10402
us1_a_youth	 ypsdqd	a_ypsdqd	usually shares with others	10402	Personality | Temperament	10402
us1_a_youth	 ypsdqa	a_ypsdqa	tries to be nice / cares about others feelings	10402	Personality | Temperament	10402
us4_d_indresp	jwbs2_dv	d_jwbs2_dv	Job-related Wellbeing Scale: Depression subscale	10401	Mental disorders	10403
us4_d_indresp	jwbs1_dv	d_jwbs1_dv	Job-related Wellbeing Scale: Anxiety subscale	10401	Mental disorders	10403
cf_youth_p	 yphsw	cf_yphsw	Your school work?	11604	Mental health and mental processes (CV19)	10403
cf_youth_p	 yphsc	cf_yphsc	The school you go to?	11604	Mental health and mental processes (CV19)	10403
cf_youth_p	 yphlf	cf_yphlf	how feel about life as a whole	11604	Mental health and mental processes (CV19)	10403
cf_youth_p	 yphfr	cf_yphfr	Your friends?	11604	Mental health and mental processes (CV19)	10403
cf_youth_p	 yphfm	cf_yphfm	Your family?	11604	Mental health and mental processes (CV19)	10403
cf_youth_p	 yphap	cf_yphap	Your appearance?	11604	Mental health and mental processes (CV19)	10403
us8_h_youth	 yphsw	h_yphsw	How feel about school work	10403	Wellbeing	10403
us8_h_youth	 yphsc	h_yphsc	How feel about school go to	10403	Wellbeing	10403
us8_h_youth	 yphlf	h_yphlf	How feel about life as a whole	10403	Wellbeing	10403
us8_h_youth	 yphfr	h_yphfr	How feel about friends	10403	Wellbeing	10403
us8_h_youth	 yphfm	h_yphfm	How feel about family	10403	Wellbeing	10403
us8_h_youth	 yphap	h_yphap	How feel about appearance	10403	Wellbeing	10403
us8_h_indresp	jwbs2_dv	h_jwbs2_dv	Job-related Wellbeing Scale: Depression subscale	10403	Wellbeing	10403
us8_h_indresp	jwbs1_dv	h_jwbs1_dv	Job-related Wellbeing Scale: Anxiety subscale	10403	Wellbeing	10403
us7_g_youth	 yphsw	g_yphsw	How feel about school work	10403	Wellbeing	10403
us7_g_youth	 yphsc	g_yphsc	How feel about school go to	10403	Wellbeing	10403
us7_g_youth	 yphlf	g_yphlf	How feel about life as a whole	10403	Wellbeing	10403
us7_g_youth	 yphfr	g_yphfr	How feel about friends	10403	Wellbeing	10403
us7_g_youth	 yphfm	g_yphfm	How feel about family	10403	Wellbeing	10403
us7_g_youth	 yphap	g_yphap	How feel about appearance	10403	Wellbeing	10403
us6_f_youth	 yphsw	f_yphsw	how feel about school work	10403	Wellbeing	10403
us6_f_youth	 yphsc	f_yphsc	how feel about school go to	10403	Wellbeing	10403
us6_f_youth	 yphlf	f_yphlf	how feel about life as a whole	10403	Wellbeing	10403
us6_f_youth	 yphfr	f_yphfr	how feel about friends	10403	Wellbeing	10403
us6_f_youth	 yphfm	f_yphfm	how feel about family	10403	Wellbeing	10403
us6_f_youth	 yphap	f_yphap	how feel about appearance	10403	Wellbeing	10403
us6_f_indresp	jwbs2_dv	f_jwbs2_dv	Job-related Wellbeing Scale: Depression subscale	10403	Wellbeing	10403
us6_f_indresp	jwbs1_dv	f_jwbs1_dv	Job-related Wellbeing Scale: Anxiety subscale	10403	Wellbeing	10403
us5_e_youth	 yphsw	e_yphsw	how feel about school work	10403	Wellbeing	10403
us5_e_youth	 yphsc	e_yphsc	how feel about school go to	10403	Wellbeing	10403
us5_e_youth	 yphlf	e_yphlf	how feel about life as a whole	10403	Wellbeing	10403
us5_e_youth	 yphfr	e_yphfr	how feel about friends	10403	Wellbeing	10403
us5_e_youth	 yphfm	e_yphfm	how feel about family	10403	Wellbeing	10403
us5_e_youth	 yphap	e_yphap	how feel about appearance	10403	Wellbeing	10403
us4_d_youth	 yphsw	d_yphsw	how feel about school work	10403	Wellbeing	10403
us4_d_youth	 yphsc	d_yphsc	how feel about school go to	10403	Wellbeing	10403
us4_d_youth	 yphlf	d_yphlf	how feel about life as a whole	10403	Wellbeing	10403
us4_d_youth	 yphfr	d_yphfr	how feel about friends	10403	Wellbeing	10403
us4_d_youth	 yphfm	d_yphfm	how feel about family	10403	Wellbeing	10403
us4_d_youth	 yphap	d_yphap	how feel about appearance	10403	Wellbeing	10403
us3_c_youth	 yphsw	c_yphsw	how feel about school work	10403	Wellbeing	10403
us3_c_youth	 yphsc	c_yphsc	how feel about school go to	10403	Wellbeing	10403
us3_c_youth	 yphlf	c_yphlf	how feel about life as a whole	10403	Wellbeing	10403
us3_c_youth	 yphfr	c_yphfr	how feel about friends	10403	Wellbeing	10403
us3_c_youth	 yphfm	c_yphfm	how feel about family	10403	Wellbeing	10403
us3_c_youth	 yphap	c_yphap	how feel about appearance	10403	Wellbeing	10403
us2_b_youth	 yphsw	b_yphsw	feel about your school work?	10403	Wellbeing	10403
us2_b_youth	 yphsc	b_yphsc	feel about your school?	10403	Wellbeing	10403
us2_b_youth	 yphlf	b_yphlf	feel about your life as a whole?	10403	Wellbeing	10403
us2_b_youth	 yphfr	b_yphfr	feel about your friends?	10403	Wellbeing	10403
us2_b_youth	 yphfm	b_yphfm	feel about your family?	10403	Wellbeing	10403
us2_b_youth	 yphap	b_yphap	feel about your appearance?	10403	Wellbeing	10403
us2_b_indresp	jwbs2_dv	b_jwbs2_dv	Job-related Wellbeing Scale: Depression subscale	10403	Wellbeing	10403
us2_b_indresp	jwbs1_dv	b_jwbs1_dv	Job-related Wellbeing Scale: Anxiety subscale	10403	Wellbeing	10403
us1_a_youth	 yphsw	a_yphsw	feel about your school work?	10403	Wellbeing	10403
us1_a_youth	 yphsc	a_yphsc	feel about your school?	10403	Wellbeing	10403
us1_a_youth	 yphlf	a_yphlf	feel about your life as a whole?	10403	Wellbeing	10403
us1_a_youth	 yphfr	a_yphfr	feel about your friends?	10403	Wellbeing	10403
us1_a_youth	 yphfm	a_yphfm	feel about your family?	10403	Wellbeing	10403
us1_a_youth	 yphap	a_yphap	feel about your appearance?	10403	Wellbeing	10403
us1_a_youth	 ypsdqh	a_ypsdqh	worries a lot	10404	Emotions	10404
us1_a_youth	 ypsdqe	a_ypsdqe	gets very angry and often loses temper	10404	Emotions	10404
us1_a_youth	 ypsdqc	a_ypsdqc	gets head-aches, stomach-aches or sickness	10404	Emotions	10404
us6_f_indresp	disdif8	f_disdif8	Memory or ability to concentrate, learn or understand	10323	General health	10405
us5_e_indresp	disdif8	e_disdif8	Memory or ability to concentrate, learn or understand	10323	General health	10405
us4_d_indresp	disdif8	d_disdif8	Memory or ability to concentrate, learn or understand	10323	General health	10405
us3_c_indresp	disdif8	c_disdif8	Memory or ability to concentrate, learn or understand	10323	General health	10405
us2_b_indresp	disdif8	b_disdif8	Memory or ability to concentrate, learn or understand	10323	General health	10405
us1_a_indresp	disdif8	a_disdif8	memory or ability to concentrate, learn or understand	10323	General health	10405
us8_h_indresp	disdif8	h_disdif8	Memory or ability to concentrate, learn or understand	10405	Cognitive function	10405
us7_g_indresp	disdif8	g_disdif8	Memory or ability to concentrate, learn or understand	10405	Cognitive function	10405
us4_d_youth	ypsmrsk2	d_ypsmrsk2	smoke one or more packs of cigarettes per day	10607	Risk taking	10604
us4_d_youth	ypsmrsk1	d_ypsmrsk1	smoke cigarettes occasionally	10607	Risk taking	10604
cg_indresp_w	 smoker	cg_smoker	Smoker	11606	Health behaviour (CV19)	10604
cg_indresp_w	 ncigs	cg_ncigs	Usual number of cigarettes smoked per day	11606	Health behaviour (CV19)	10604
ce_indresp_w	 smoker	ce_smoker	Smoker	11606	Health behaviour (CV19)	10604
ce_indresp_w	 ncigs	ce_ncigs	Usual number of cigarettes smoked per day	11606	Health behaviour (CV19)	10604
cb_indresp_t	 smoker	cb_smoker	Do you smoke cigarettes? Not includeing electronic cigarettes	11606	Health behaviour (CV19)	10604
cb_indresp_t	 ncigs	cb_ncigs	Approximately how many cigarettes a day do you usually smoke, including those yo	11606	Health behaviour (CV19)	10604
ca_indresp_w	 smoker	ca_smoker	Smoker	11606	Health behaviour (CV19)	10604
ca_indresp_w	 ncigs	ca_ncigs	Usual number of cigarettes smoked per day	11606	Health behaviour (CV19)	10604
us2_b_youth	ypsmrsk2	b_ypsmrsk2	cigarette smoking: perceived risk of one or more packs per day	10607	Risk taking	10604
us2_b_youth	ypsmrsk1	b_ypsmrsk1	cigarette smoking: perceived risk of smoking occasionally	10607	Risk taking	10604
us8_h_youth	ypsmrsk2	h_ypsmrsk2	Smoke one or more packs of cigarettes per day	10604	Smoking	10604
us8_h_youth	ypsmrsk1	h_ypsmrsk1	Smoke cigarettes occasionally	10604	Smoking	10604
us8_h_indresp	 smoker	h_smoker	Smoker	10604	Smoking	10604
us8_h_indresp	 ncigs	h_ncigs	Usual no. of cigarettes smoked per day	10604	Smoking	10604
us7_g_indresp	 smoker	g_smoker	Smoker	10604	Smoking	10604
us7_g_indresp	 ncigs	g_ncigs	Usual no. of cigarettes smoked per day	10604	Smoking	10604
us6_f_youth	ypsmrsk2	f_ypsmrsk2	smoke one or more packs of cigarettes per day	10604	Smoking	10604
us6_f_youth	ypsmrsk1	f_ypsmrsk1	smoke cigarettes occasionally	10604	Smoking	10604
us6_f_indresp	 smoker	f_smoker	smoker	10604	Smoking	10604
us6_f_indresp	 ncigs	f_ncigs	usual no. of cigarettes smoked per day	10604	Smoking	10604
us5_e_indresp	 ncigs	e_ncigs	cigs smoked per day	10604	Smoking	10604
b_indresp_ns	 ncigs	b_ncigs	usual no. of cigarettes smoked per day	10604	Smoking	10604
us2_b_indresp	 ncigs	b_ncigs	usual no. of cigarettes smoked per day	10604	Smoking	10604
us4_d_youth	ypalcrsk3	d_ypalcrsk3	have five or more alcoholic drinks each weekend	10607	Risk taking	10605
us4_d_youth	ypalcrsk2	d_ypalcrsk2	have four or five alcoholic drinks nearly every day	10607	Risk taking	10605
us4_d_youth	ypalcrsk1	d_ypalcrsk1	have one or two alcoholic drinks nearly every day	10607	Risk taking	10605
us8_h_youth	ypalcrsk3	h_ypalcrsk3	Have five or more alcoholic drinks each weekend	10605	Alcohol consumption	10605
us8_h_youth	ypalcrsk2	h_ypalcrsk2	Have four or five alcoholic drinks nearly every day	10605	Alcohol consumption	10605
us8_h_youth	ypalcrsk1	h_ypalcrsk1	Have one or two alcoholic drinks nearly every day	10605	Alcohol consumption	10605
us6_f_youth	ypalcrsk3	f_ypalcrsk3	have five or more alcoholic drinks each weekend	10605	Alcohol consumption	10605
us6_f_youth	ypalcrsk2	f_ypalcrsk2	have four or five alcoholic drinks nearly every day	10605	Alcohol consumption	10605
us6_f_youth	ypalcrsk1	f_ypalcrsk1	have one or two alcoholic drinks nearly every day	10605	Alcohol consumption	10605
us2_b_youth	ypalcrsk3	b_ypalcrsk3	have five or more alcoholic drinks each weekend	10605	Alcohol consumption	10605
us2_b_youth	ypalcrsk2	b_ypalcrsk2	have four or five alcoholic drinks nearly every day	10605	Alcohol consumption	10605
us2_b_youth	ypalcrsk1	b_ypalcrsk1	have one or two alcoholic drinks nearly every day	10605	Alcohol consumption	10605
us6_f_youth	ypmjrsk3	f_ypmjrsk3	smoke cannabis regularly	10709	Leisure activities	10606
us2_b_youth	ypamrsk2	b_ypamrsk2	amphetamine: perceived risk take regularly	10607	Risk taking	10606
us2_b_youth	ypamrsk1	b_ypamrsk1	amphetamine: perceived risk try once or twice	10607	Risk taking	10606
us8_h_youth	ypmjrsk3	h_ypmjrsk3	Smoke cannabis regularly	10606	Substance abuse	10606
us8_h_youth	ypamrsk2	h_ypamrsk2	Take amphetamines regularly	10606	Substance abuse	10606
us8_h_youth	ypamrsk1	h_ypamrsk1	Try an amphetamine once or twice	10606	Substance abuse	10606
us6_f_youth	ypamrsk2	f_ypamrsk2	take amphetamines regularly	10606	Substance abuse	10606
us6_f_youth	ypamrsk1	f_ypamrsk1	try an amphetamine once or twice	10606	Substance abuse	10606
us4_d_youth	ypmjrsk3	d_ypmjrsk3	smoke cannabis regularly	10606	Substance abuse	10606
us4_d_youth	ypamrsk2	d_ypamrsk2	take amphetamines regularly	10606	Substance abuse	10606
us4_d_youth	ypamrsk1	d_ypamrsk1	try an amphetamine once or twice	10606	Substance abuse	10606
us2_b_youth	 ypmulpgms	b_ypmulpgms	ever play multiplayer online games	10606	Substance abuse	10606
us2_b_youth	ypmjrsk3	b_ypmjrsk3	cannabis: perceived risk smoke regularly	10606	Substance abuse	10606
us4_d_indresp	 hedlik	d_hedlik	likelihood of entering higher education	10803	Further education | Higher education	10613
us8_h_hhresp	cdephave4	h_cdephave4	Celebrations on special occasions	10707	Child welfare	10701
